Store,Dept,Date,IsHoliday,Weekly_Pred
27,23,2011-04-15,FALSE,37960.95
27,23,2011-04-22,FALSE,37678.18
27,23,2011-04-29,FALSE,33396.96
27,24,2011-03-04,FALSE,7609.94
27,24,2011-03-11,FALSE,10905.25
27,24,2011-03-18,FALSE,10109.61
27,24,2011-03-25,FALSE,11550.32
27,24,2011-04-01,FALSE,12106.01
27,24,2011-04-08,FALSE,15175.77
27,24,2011-04-15,FALSE,12057.72
27,24,2011-04-22,FALSE,10787.98
27,24,2011-04-29,FALSE,9529.28
27,25,2011-03-04,FALSE,7301.75
27,25,2011-03-11,FALSE,12850.78
27,25,2011-03-18,FALSE,12300.55
27,25,2011-03-25,FALSE,13579.5
27,25,2011-04-01,FALSE,15755
27,25,2011-04-08,FALSE,16716.75
27,25,2011-04-15,FALSE,14491.87
27,25,2011-04-22,FALSE,12323.72
27,25,2011-04-29,FALSE,12243.97
27,26,2011-03-04,FALSE,9695.58
27,26,2011-03-11,FALSE,15184.18
27,26,2011-03-18,FALSE,11522.66
27,26,2011-03-25,FALSE,14343.48
27,26,2011-04-01,FALSE,16756.86
27,26,2011-04-08,FALSE,18049.98
27,26,2011-04-15,FALSE,16396.18
27,26,2011-04-22,FALSE,12806.9
27,26,2011-04-29,FALSE,11710.16
27,27,2011-03-04,FALSE,1696.5
27,27,2011-03-11,FALSE,2856.75
27,27,2011-03-18,FALSE,2613
27,27,2011-03-25,FALSE,2748
27,27,2011-04-01,FALSE,2706.21
27,27,2011-04-08,FALSE,2581
27,27,2011-04-15,FALSE,2266
27,27,2011-04-22,FALSE,2439.25
27,27,2011-04-29,FALSE,2069
27,28,2011-03-04,FALSE,725.52
27,28,2011-03-11,FALSE,1377.09
27,28,2011-03-18,FALSE,1357.12
27,28,2011-03-25,FALSE,1579.91
27,28,2011-04-01,FALSE,1330.16
27,28,2011-04-08,FALSE,1584.06
27,28,2011-04-15,FALSE,1168.68
27,28,2011-04-22,FALSE,1296.66
27,28,2011-04-29,FALSE,1494.28
27,29,2011-03-04,FALSE,3999.82
27,29,2011-03-11,FALSE,6959.04
27,29,2011-03-18,FALSE,5930.81
27,29,2011-03-25,FALSE,7606.17
27,29,2011-04-01,FALSE,7093.5
27,29,2011-04-08,FALSE,6750.05
27,29,2011-04-15,FALSE,6045.53
27,29,2011-04-22,FALSE,6993.98
27,29,2011-04-29,FALSE,7894.23
27,30,2011-03-04,FALSE,3254.5
27,30,2011-03-11,FALSE,6341
27,30,2011-03-18,FALSE,5546.38
27,30,2011-03-25,FALSE,7381.76
27,30,2011-04-01,FALSE,6442.99
27,30,2011-04-08,FALSE,6371.49
27,30,2011-04-15,FALSE,5460.46
27,30,2011-04-22,FALSE,5342.98
27,30,2011-04-29,FALSE,5281.95
27,31,2011-03-04,FALSE,1760.64
27,31,2011-03-11,FALSE,2895.96
27,31,2011-03-18,FALSE,2998.68
27,31,2011-03-25,FALSE,3123.8
27,31,2011-04-01,FALSE,3096.38
27,31,2011-04-08,FALSE,2856.38
27,31,2011-04-15,FALSE,2854.92
27,31,2011-04-22,FALSE,2514.58
27,31,2011-04-29,FALSE,2187.58
27,32,2011-03-04,FALSE,4810.7
27,32,2011-03-11,FALSE,6694.65
27,32,2011-03-18,FALSE,7333.97
27,32,2011-03-25,FALSE,7337.89
27,32,2011-04-01,FALSE,8388.69
27,32,2011-04-08,FALSE,8403.5
27,32,2011-04-15,FALSE,7351.75
27,32,2011-04-22,FALSE,6772.84
27,32,2011-04-29,FALSE,8405.2
27,33,2011-03-04,FALSE,7718.09
27,33,2011-03-11,FALSE,12305.19
27,33,2011-03-18,FALSE,11378.39
27,33,2011-03-25,FALSE,11692.58
27,33,2011-04-01,FALSE,12439.15
27,33,2011-04-08,FALSE,13529.52
27,33,2011-04-15,FALSE,11001.25
27,33,2011-04-22,FALSE,9295.25
27,33,2011-04-29,FALSE,8014.25
27,34,2011-03-04,FALSE,15991.82
27,34,2011-03-11,FALSE,26462.9
27,34,2011-03-18,FALSE,28360
27,34,2011-03-25,FALSE,31029.5
27,34,2011-04-01,FALSE,29483.33
27,34,2011-04-08,FALSE,35298.5
27,34,2011-04-15,FALSE,31244.07
27,34,2011-04-22,FALSE,29156.61
27,34,2011-04-29,FALSE,23909.88
27,35,2011-03-04,FALSE,2405
27,35,2011-03-11,FALSE,3873.68
27,35,2011-03-18,FALSE,3728
27,35,2011-03-25,FALSE,4017
27,35,2011-04-01,FALSE,4478
27,35,2011-04-08,FALSE,5330
27,35,2011-04-15,FALSE,4912
27,35,2011-04-22,FALSE,3242
27,35,2011-04-29,FALSE,2921
27,36,2011-03-04,FALSE,760
27,36,2011-03-11,FALSE,2533.5
27,36,2011-03-18,FALSE,3368
27,36,2011-03-25,FALSE,2780
27,36,2011-04-01,FALSE,1977
27,36,2011-04-08,FALSE,2354.5
27,36,2011-04-15,FALSE,2486
27,36,2011-04-22,FALSE,2503.5
27,36,2011-04-29,FALSE,1584
27,37,2011-03-04,FALSE,2099.43
27,37,2011-03-11,FALSE,3359.3
27,37,2011-03-18,FALSE,2670.41
27,37,2011-03-25,FALSE,3154.56
27,37,2011-04-01,FALSE,3791.13
27,37,2011-04-08,FALSE,2845.01
27,37,2011-04-15,FALSE,2847.02
27,37,2011-04-22,FALSE,2866.01
27,37,2011-04-29,FALSE,3060.59
27,38,2011-03-04,FALSE,41726.71
27,38,2011-03-11,FALSE,45494.63
27,38,2011-03-18,FALSE,42219.9
27,38,2011-03-25,FALSE,40046.13
27,38,2011-04-01,FALSE,39741.4
27,38,2011-04-08,FALSE,36307.85
27,38,2011-04-15,FALSE,48781.94
27,38,2011-04-22,FALSE,42685.25
27,38,2011-04-29,FALSE,46652.08
27,40,2011-03-04,FALSE,53872
27,40,2011-03-11,FALSE,75696.26
27,40,2011-03-18,FALSE,64581.68
27,40,2011-03-25,FALSE,72426.73
27,40,2011-04-01,FALSE,69755.17
27,40,2011-04-08,FALSE,72239.67
27,40,2011-04-15,FALSE,77118.65
27,40,2011-04-22,FALSE,77046.6
27,40,2011-04-29,FALSE,75789.08
27,41,2011-03-04,FALSE,711.79
27,41,2011-03-11,FALSE,1974.94
27,41,2011-03-18,FALSE,1743.96
27,41,2011-03-25,FALSE,2674.66
27,41,2011-04-01,FALSE,3214
27,41,2011-04-08,FALSE,3492.88
27,41,2011-04-15,FALSE,2900
27,41,2011-04-22,FALSE,2246.14
27,41,2011-04-29,FALSE,2644.94
27,42,2011-03-04,FALSE,7690.11
27,42,2011-03-11,FALSE,10912.84
27,42,2011-03-18,FALSE,9951.04
27,42,2011-03-25,FALSE,11358.53
27,42,2011-04-01,FALSE,10798.43
27,42,2011-04-08,FALSE,10937.46
27,42,2011-04-15,FALSE,10773.18
27,42,2011-04-22,FALSE,11292.52
27,42,2011-04-29,FALSE,11588.24
27,44,2011-03-04,FALSE,2944.79
27,44,2011-03-11,FALSE,4739.65
27,44,2011-03-18,FALSE,4964.57
27,44,2011-03-25,FALSE,4372.33
27,44,2011-04-01,FALSE,5152.39
27,44,2011-04-08,FALSE,5271.58
27,44,2011-04-15,FALSE,4977.77
27,44,2011-04-22,FALSE,5223.62
27,44,2011-04-29,FALSE,4235.89
27,46,2011-03-04,FALSE,23907.38
27,46,2011-03-11,FALSE,36424.04
27,46,2011-03-18,FALSE,34270.73
27,46,2011-03-25,FALSE,36855.09
27,46,2011-04-01,FALSE,36967.56
27,46,2011-04-08,FALSE,40733.19
27,46,2011-04-15,FALSE,35672.54
27,46,2011-04-22,FALSE,38827.37
27,46,2011-04-29,FALSE,40903.46
27,49,2011-03-04,FALSE,10130.33
27,49,2011-03-11,FALSE,13986.68
27,49,2011-03-18,FALSE,15491.94
27,49,2011-03-25,FALSE,10881.17
27,49,2011-04-01,FALSE,12664.31
27,49,2011-04-08,FALSE,10323.39
27,49,2011-04-15,FALSE,10929.44
27,49,2011-04-22,FALSE,10595.35
27,49,2011-04-29,FALSE,11408.24
27,50,2011-03-04,FALSE,2978
27,50,2011-03-11,FALSE,3508
27,50,2011-03-18,FALSE,3498
27,50,2011-03-25,FALSE,3103
27,50,2011-04-01,FALSE,3439
27,50,2011-04-08,FALSE,2537
27,50,2011-04-15,FALSE,3012
27,50,2011-04-22,FALSE,2847
27,50,2011-04-29,FALSE,2691
27,51,2011-04-08,FALSE,0
27,51,2011-04-29,FALSE,0
27,52,2011-03-04,FALSE,1138.85
27,52,2011-03-11,FALSE,1862.57
27,52,2011-03-18,FALSE,1719.3
27,52,2011-03-25,FALSE,2084.24
27,52,2011-04-01,FALSE,2365.99
27,52,2011-04-08,FALSE,2397.11
27,52,2011-04-15,FALSE,2096.32
27,52,2011-04-22,FALSE,2118.98
27,52,2011-04-29,FALSE,1953.72
27,54,2011-03-04,FALSE,15
27,54,2011-03-11,FALSE,221
27,54,2011-03-18,FALSE,240
27,54,2011-03-25,FALSE,182
27,54,2011-04-01,FALSE,233
27,54,2011-04-08,FALSE,180
27,54,2011-04-15,FALSE,159
27,54,2011-04-22,FALSE,204
27,54,2011-04-29,FALSE,40
27,55,2011-03-04,FALSE,12678.81
27,55,2011-03-11,FALSE,15959.43
27,55,2011-03-18,FALSE,15568.8
27,55,2011-03-25,FALSE,15070.77
27,55,2011-04-01,FALSE,21946.71
27,55,2011-04-08,FALSE,15216.2
27,55,2011-04-15,FALSE,12496.49
27,55,2011-04-22,FALSE,12425.39
27,55,2011-04-29,FALSE,11241.32
27,56,2011-03-04,FALSE,1503.84
27,56,2011-03-11,FALSE,3119.9
27,56,2011-03-18,FALSE,3985.2
27,56,2011-03-25,FALSE,7065.72
27,56,2011-04-01,FALSE,10717.72
27,56,2011-04-08,FALSE,15434.94
27,56,2011-04-15,FALSE,13625.95
27,56,2011-04-22,FALSE,13142.59
27,56,2011-04-29,FALSE,12709.05
27,58,2011-03-04,FALSE,1843
27,58,2011-03-11,FALSE,1361
27,58,2011-03-18,FALSE,1681
27,58,2011-03-25,FALSE,3123
27,58,2011-04-01,FALSE,4056
27,58,2011-04-08,FALSE,2454
27,58,2011-04-15,FALSE,1798
27,58,2011-04-22,FALSE,2188
27,58,2011-04-29,FALSE,170
27,59,2011-03-04,FALSE,733.49
27,59,2011-03-11,FALSE,824.61
27,59,2011-03-18,FALSE,913.74
27,59,2011-03-25,FALSE,823.9
27,59,2011-04-01,FALSE,673.05
27,59,2011-04-08,FALSE,856.57
27,59,2011-04-15,FALSE,820.4
27,59,2011-04-22,FALSE,1014.56
27,59,2011-04-29,FALSE,946.82
27,60,2011-03-04,FALSE,0
27,60,2011-03-11,FALSE,0
27,60,2011-03-18,FALSE,7
27,60,2011-03-25,FALSE,0
27,60,2011-04-01,FALSE,0
27,60,2011-04-08,FALSE,0
27,60,2011-04-15,FALSE,0
27,60,2011-04-22,FALSE,0
27,60,2011-04-29,FALSE,0
27,67,2011-03-04,FALSE,7801.79
27,67,2011-03-11,FALSE,11227.38
27,67,2011-03-18,FALSE,10894.16
27,67,2011-03-25,FALSE,11273.35
27,67,2011-04-01,FALSE,14859.91
27,67,2011-04-08,FALSE,12176.67
27,67,2011-04-15,FALSE,10395.38
27,67,2011-04-22,FALSE,11136.06
27,67,2011-04-29,FALSE,14460.99
27,71,2011-03-04,FALSE,9608
27,71,2011-03-11,FALSE,14456.82
27,71,2011-03-18,FALSE,9447.24
27,71,2011-03-25,FALSE,13296.78
27,71,2011-04-01,FALSE,13919.24
27,71,2011-04-08,FALSE,12124.02
27,71,2011-04-15,FALSE,11236.82
27,71,2011-04-22,FALSE,10115.54
27,71,2011-04-29,FALSE,9261.08
27,72,2011-03-04,FALSE,82826.6
27,72,2011-03-11,FALSE,96030.97
27,72,2011-03-18,FALSE,66730.65
27,72,2011-03-25,FALSE,66156.95
27,72,2011-04-01,FALSE,76758.7
27,72,2011-04-08,FALSE,67358.03
27,72,2011-04-15,FALSE,59567.02
27,72,2011-04-22,FALSE,60337.67
27,72,2011-04-29,FALSE,64259.29
27,74,2011-03-04,FALSE,19217.32
27,74,2011-03-11,FALSE,32350.02
27,74,2011-03-18,FALSE,29553.69
27,74,2011-03-25,FALSE,30550.07
27,74,2011-04-01,FALSE,27889.19
27,74,2011-04-08,FALSE,31196.83
27,74,2011-04-15,FALSE,27412.53
27,74,2011-04-22,FALSE,29536.68
27,74,2011-04-29,FALSE,27717.14
27,79,2011-03-04,FALSE,31129.4
27,79,2011-03-11,FALSE,46495.49
27,79,2011-03-18,FALSE,39355.43
27,79,2011-03-25,FALSE,39710.78
27,79,2011-04-01,FALSE,43003.99
27,79,2011-04-08,FALSE,42708.17
27,79,2011-04-15,FALSE,43092.43
27,79,2011-04-22,FALSE,41153.15
27,79,2011-04-29,FALSE,36608.85
27,80,2011-03-04,FALSE,20128.88
27,80,2011-03-11,FALSE,29109.34
27,80,2011-03-18,FALSE,25864.59
27,80,2011-03-25,FALSE,26588.7
27,80,2011-04-01,FALSE,25643.98
27,80,2011-04-08,FALSE,26919.53
27,80,2011-04-15,FALSE,30505.22
27,80,2011-04-22,FALSE,29359.03
27,80,2011-04-29,FALSE,29284.66
27,81,2011-03-04,FALSE,22969.57
27,81,2011-03-11,FALSE,32804.81
27,81,2011-03-18,FALSE,27691.29
27,81,2011-03-25,FALSE,29544.13
27,81,2011-04-01,FALSE,29792.24
27,81,2011-04-08,FALSE,28800.84
27,81,2011-04-15,FALSE,30937.57
27,81,2011-04-22,FALSE,32052.39
27,81,2011-04-29,FALSE,31116.28
27,82,2011-03-04,FALSE,13005.55
27,82,2011-03-11,FALSE,19962.39
27,82,2011-03-18,FALSE,16470.25
27,82,2011-03-25,FALSE,19149.1
27,82,2011-04-01,FALSE,21029.81
27,82,2011-04-08,FALSE,17786.9
27,82,2011-04-15,FALSE,17103.4
27,82,2011-04-22,FALSE,19149.6
27,82,2011-04-29,FALSE,17864.11
27,83,2011-03-04,FALSE,8813.31
27,83,2011-03-11,FALSE,12936.27
27,83,2011-03-18,FALSE,11047.38
27,83,2011-03-25,FALSE,11553.5
27,83,2011-04-01,FALSE,16094
27,83,2011-04-08,FALSE,13225.47
27,83,2011-04-15,FALSE,10327.15
27,83,2011-04-22,FALSE,11373.5
27,83,2011-04-29,FALSE,9245.52
27,85,2011-03-04,FALSE,2176.66
27,85,2011-03-11,FALSE,3992.74
27,85,2011-03-18,FALSE,3768.53
27,85,2011-03-25,FALSE,3572.24
27,85,2011-04-01,FALSE,2815.95
27,85,2011-04-08,FALSE,3622.79
27,85,2011-04-15,FALSE,4291.97
27,85,2011-04-22,FALSE,4240.26
27,85,2011-04-29,FALSE,4245.67
27,87,2011-03-04,FALSE,13626.31
27,87,2011-03-11,FALSE,18335.07
27,87,2011-03-18,FALSE,16743.74
27,87,2011-03-25,FALSE,14484.97
27,87,2011-04-01,FALSE,16162.92
27,87,2011-04-08,FALSE,14678.49
27,87,2011-04-15,FALSE,14815.8
27,87,2011-04-22,FALSE,13287.66
27,87,2011-04-29,FALSE,13993.83
27,90,2011-03-04,FALSE,76373.71
27,90,2011-03-11,FALSE,111673.11
27,90,2011-03-18,FALSE,94428.29
27,90,2011-03-25,FALSE,96232.14
27,90,2011-04-01,FALSE,109503.45
27,90,2011-04-08,FALSE,99180.06
27,90,2011-04-15,FALSE,101360.71
27,90,2011-04-22,FALSE,98538.59
27,90,2011-04-29,FALSE,96504.43
27,91,2011-03-04,FALSE,58018.38
27,91,2011-03-11,FALSE,84038.03
27,91,2011-03-18,FALSE,67459.35
27,91,2011-03-25,FALSE,68312.61
27,91,2011-04-01,FALSE,75803.59
27,91,2011-04-08,FALSE,72909.81
27,91,2011-04-15,FALSE,74633.61
27,91,2011-04-22,FALSE,74690.76
27,91,2011-04-29,FALSE,72082.56
27,92,2011-03-04,FALSE,124580.18
27,92,2011-03-11,FALSE,174608.15
27,92,2011-03-18,FALSE,143141.25
27,92,2011-03-25,FALSE,142029.45
27,92,2011-04-01,FALSE,164575.47
27,92,2011-04-08,FALSE,151691.59
27,92,2011-04-15,FALSE,155378.81
27,92,2011-04-22,FALSE,152633.41
27,92,2011-04-29,FALSE,144929.9
27,93,2011-03-04,FALSE,37969.49
27,93,2011-03-11,FALSE,62135.08
27,93,2011-03-18,FALSE,53530.55
27,93,2011-03-25,FALSE,51262.55
27,93,2011-04-01,FALSE,61427.69
27,93,2011-04-08,FALSE,60057.21
27,93,2011-04-15,FALSE,59866.87
27,93,2011-04-22,FALSE,58236.97
27,93,2011-04-29,FALSE,53945.38
27,94,2011-03-04,FALSE,48705.65
27,94,2011-03-11,FALSE,77135.84
27,94,2011-03-18,FALSE,68254.83
27,94,2011-03-25,FALSE,70066.55
27,94,2011-04-01,FALSE,78540.72
27,94,2011-04-08,FALSE,82885.68
27,94,2011-04-15,FALSE,77229.88
27,94,2011-04-22,FALSE,73796.03
27,94,2011-04-29,FALSE,74586.19
27,95,2011-03-04,FALSE,89665.22
27,95,2011-03-11,FALSE,129806.82
27,95,2011-03-18,FALSE,114290.79
27,95,2011-03-25,FALSE,120591.6
27,95,2011-04-01,FALSE,127309.69
27,95,2011-04-08,FALSE,123396.44
27,95,2011-04-15,FALSE,130479.6
27,95,2011-04-22,FALSE,133037.69
27,95,2011-04-29,FALSE,128864.56
27,96,2011-03-04,FALSE,9953.38
27,96,2011-03-11,FALSE,15710.42
27,96,2011-03-18,FALSE,14921.17
27,96,2011-03-25,FALSE,16901.5
27,96,2011-04-01,FALSE,19627.97
27,96,2011-04-08,FALSE,20877.43
27,96,2011-04-15,FALSE,17167.39
27,96,2011-04-22,FALSE,18611.17
27,96,2011-04-29,FALSE,20626.69
27,97,2011-03-04,FALSE,16599.27
27,97,2011-03-11,FALSE,24790.89
27,97,2011-03-18,FALSE,19507.9
27,97,2011-03-25,FALSE,20972.51
27,97,2011-04-01,FALSE,22868.87
27,97,2011-04-08,FALSE,23123.1
27,97,2011-04-15,FALSE,22819.97
27,97,2011-04-22,FALSE,21798.03
27,97,2011-04-29,FALSE,21729.35
27,98,2011-03-04,FALSE,7936.65
27,98,2011-03-11,FALSE,12273.66
27,98,2011-03-18,FALSE,11902.79
27,98,2011-03-25,FALSE,11571.69
27,98,2011-04-01,FALSE,15168.24
27,98,2011-04-08,FALSE,13840.5
27,98,2011-04-15,FALSE,12428.14
27,98,2011-04-22,FALSE,11759.29
27,98,2011-04-29,FALSE,12004.54
27,99,2011-03-04,FALSE,0
27,99,2011-03-11,FALSE,0
28,1,2011-03-04,FALSE,21078.92
28,1,2011-03-11,FALSE,17840.95
28,1,2011-03-18,FALSE,17976.97
28,1,2011-03-25,FALSE,22356.19
28,1,2011-04-01,FALSE,51102.17
28,1,2011-04-08,FALSE,48220.34
28,1,2011-04-15,FALSE,14427.29
28,1,2011-04-22,FALSE,14235.69
28,1,2011-04-29,FALSE,13696.03
28,2,2011-03-04,FALSE,63501.26
28,2,2011-03-11,FALSE,58855.44
28,2,2011-03-18,FALSE,58843.12
28,2,2011-03-25,FALSE,54436.22
28,2,2011-04-01,FALSE,57011.78
28,2,2011-04-08,FALSE,60840.22
28,2,2011-04-15,FALSE,59973.67
28,2,2011-04-22,FALSE,58754.18
28,2,2011-04-29,FALSE,56876.29
28,3,2011-03-04,FALSE,12133.97
28,3,2011-03-11,FALSE,10402.67
28,3,2011-03-18,FALSE,10540.47
28,3,2011-03-25,FALSE,9436.35
28,3,2011-04-01,FALSE,9280.89
28,3,2011-04-08,FALSE,9981.16
28,3,2011-04-15,FALSE,10213.06
28,3,2011-04-22,FALSE,9426.07
28,3,2011-04-29,FALSE,9724.42
28,4,2011-03-04,FALSE,31768.52
28,4,2011-03-11,FALSE,27843.42
28,4,2011-03-18,FALSE,26078.26
28,4,2011-03-25,FALSE,25251.67
28,4,2011-04-01,FALSE,28955.62
28,4,2011-04-08,FALSE,29624.91
28,4,2011-04-15,FALSE,27259.27
28,4,2011-04-22,FALSE,26984.17
28,4,2011-04-29,FALSE,26613.17
28,5,2011-03-04,FALSE,34291.5
28,5,2011-03-11,FALSE,32384.67
28,5,2011-03-18,FALSE,34893.21
28,5,2011-03-25,FALSE,46096.85
28,5,2011-04-01,FALSE,38263.72
28,5,2011-04-08,FALSE,32627.74
28,5,2011-04-15,FALSE,19709.53
28,5,2011-04-22,FALSE,31941.89
28,5,2011-04-29,FALSE,29891.94
28,6,2011-03-04,FALSE,7386.92
28,6,2011-03-11,FALSE,4669.31
28,6,2011-03-18,FALSE,4947
28,6,2011-03-25,FALSE,6280.49
28,6,2011-04-01,FALSE,6158.46
28,6,2011-04-08,FALSE,6336.34
28,6,2011-04-15,FALSE,6032.04
28,6,2011-04-22,FALSE,4843.67
28,6,2011-04-29,FALSE,6576.9
28,7,2011-03-04,FALSE,26938.94
28,7,2011-03-11,FALSE,23348.53
28,7,2011-03-18,FALSE,24752.42
28,7,2011-03-25,FALSE,22886.98
28,7,2011-04-01,FALSE,28116.18
28,7,2011-04-08,FALSE,25761.49
28,7,2011-04-15,FALSE,23772.87
28,7,2011-04-22,FALSE,24935.49
28,7,2011-04-29,FALSE,24789.75
28,8,2011-03-04,FALSE,36372.4
28,8,2011-03-11,FALSE,34558.26
28,8,2011-03-18,FALSE,34373.98
28,8,2011-03-25,FALSE,32699.62
28,8,2011-04-01,FALSE,34651.73
28,8,2011-04-08,FALSE,33492.3
28,8,2011-04-15,FALSE,32931.75
28,8,2011-04-22,FALSE,31634.95
28,8,2011-04-29,FALSE,33005.52
28,9,2011-03-04,FALSE,18654.71
28,9,2011-03-11,FALSE,16862.69
28,9,2011-03-18,FALSE,20872.99
28,9,2011-03-25,FALSE,18407.95
28,9,2011-04-01,FALSE,19032.59
28,9,2011-04-08,FALSE,21107.1
28,9,2011-04-15,FALSE,19128.66
28,9,2011-04-22,FALSE,25620.83
28,9,2011-04-29,FALSE,17275.14
28,10,2011-03-04,FALSE,22601.99
28,10,2011-03-11,FALSE,20379.07
28,10,2011-03-18,FALSE,23558.15
28,10,2011-03-25,FALSE,24036.88
28,10,2011-04-01,FALSE,18603.43
28,10,2011-04-08,FALSE,19023.2
28,10,2011-04-15,FALSE,21455.73
28,10,2011-04-22,FALSE,22249.96
28,10,2011-04-29,FALSE,20575.01
28,11,2011-03-04,FALSE,13647.94
28,11,2011-03-11,FALSE,13700.39
28,11,2011-03-18,FALSE,13821.86
28,11,2011-03-25,FALSE,13299.42
28,11,2011-04-01,FALSE,12492.32
28,11,2011-04-08,FALSE,12348.55
28,11,2011-04-15,FALSE,13935.18
28,11,2011-04-22,FALSE,15371.04
28,11,2011-04-29,FALSE,13523.4
28,12,2011-03-04,FALSE,3984.59
28,12,2011-03-11,FALSE,4288.41
28,12,2011-03-18,FALSE,4922.79
28,12,2011-03-25,FALSE,4465.15
28,12,2011-04-01,FALSE,4915.2
28,12,2011-04-08,FALSE,3882.54
28,12,2011-04-15,FALSE,4761.28
28,12,2011-04-22,FALSE,4158.89
28,12,2011-04-29,FALSE,4009.65
28,13,2011-03-04,FALSE,43174.31
28,13,2011-03-11,FALSE,38749.6
28,13,2011-03-18,FALSE,36145.55
28,13,2011-03-25,FALSE,33625.28
28,13,2011-04-01,FALSE,37083.8
28,13,2011-04-08,FALSE,37839.21
28,13,2011-04-15,FALSE,39520.11
28,13,2011-04-22,FALSE,39283.05
28,13,2011-04-29,FALSE,35283.55
28,14,2011-03-04,FALSE,26207.14
28,14,2011-03-11,FALSE,20379.94
28,14,2011-03-18,FALSE,18977.9
28,14,2011-03-25,FALSE,15411.57
28,14,2011-04-01,FALSE,17085.01
28,14,2011-04-08,FALSE,19470.49
28,14,2011-04-15,FALSE,17095.03
28,14,2011-04-22,FALSE,16252.52
28,14,2011-04-29,FALSE,15479.25
28,16,2011-03-04,FALSE,8151.09
28,16,2011-03-11,FALSE,7211.71
28,16,2011-03-18,FALSE,10881.68
28,16,2011-03-25,FALSE,13276.79
28,16,2011-04-01,FALSE,12874.33
28,16,2011-04-08,FALSE,14001.02
28,16,2011-04-15,FALSE,13705.19
28,16,2011-04-22,FALSE,15774.03
28,16,2011-04-29,FALSE,12109.79
28,17,2011-03-04,FALSE,15738.95
28,17,2011-03-11,FALSE,13009.58
28,17,2011-03-18,FALSE,12947.59
28,17,2011-03-25,FALSE,10720.81
28,17,2011-04-01,FALSE,10644.33
28,17,2011-04-08,FALSE,10667.02
28,17,2011-04-15,FALSE,11580.63
28,17,2011-04-22,FALSE,9772.45
28,17,2011-04-29,FALSE,10291.95
28,18,2011-03-04,FALSE,1509.68
28,18,2011-03-11,FALSE,1909.5
28,18,2011-03-18,FALSE,2281.34
28,18,2011-03-25,FALSE,4359.9
28,18,2011-04-01,FALSE,13648.18
28,18,2011-04-08,FALSE,10525.51
28,18,2011-04-15,FALSE,2.45
28,18,2011-04-22,FALSE,1
28,18,2011-04-29,FALSE,3.1
28,19,2011-03-04,FALSE,3058.24
28,19,2011-03-11,FALSE,3138.75
28,19,2011-03-18,FALSE,2201.94
28,19,2011-03-25,FALSE,2441.11
28,19,2011-04-01,FALSE,2598.95
28,19,2011-04-08,FALSE,3290.95
28,19,2011-04-15,FALSE,2318.31
28,19,2011-04-22,FALSE,2769.54
28,19,2011-04-29,FALSE,2638.79
28,20,2011-03-04,FALSE,9245.97
28,20,2011-03-11,FALSE,7790.42
28,20,2011-03-18,FALSE,7431.73
28,20,2011-03-25,FALSE,6698.14
28,20,2011-04-01,FALSE,7635.66
28,20,2011-04-08,FALSE,6502.36
28,20,2011-04-15,FALSE,6999.15
28,20,2011-04-22,FALSE,6140.46
28,20,2011-04-29,FALSE,5548.91
28,21,2011-03-04,FALSE,7140.57
28,21,2011-03-11,FALSE,6345.55
28,21,2011-03-18,FALSE,6910.65
28,21,2011-03-25,FALSE,6539.29
28,21,2011-04-01,FALSE,7111.62
28,21,2011-04-08,FALSE,6020.49
28,21,2011-04-15,FALSE,5345.65
28,21,2011-04-22,FALSE,5455.92
28,21,2011-04-29,FALSE,5537.72
28,22,2011-03-04,FALSE,15590.79
28,22,2011-03-11,FALSE,15950.35
28,22,2011-03-18,FALSE,12389.08
28,22,2011-03-25,FALSE,10452.29
28,22,2011-04-01,FALSE,9333.34
28,22,2011-04-08,FALSE,10554.9
28,22,2011-04-15,FALSE,12220.95
28,22,2011-04-22,FALSE,10415.94
28,22,2011-04-29,FALSE,9281.76
28,23,2011-03-04,FALSE,34998.36
28,23,2011-03-11,FALSE,28410.76
28,23,2011-03-18,FALSE,31086.57
28,23,2011-03-25,FALSE,28620
28,23,2011-04-01,FALSE,32162.17
28,23,2011-04-08,FALSE,31267.2
28,23,2011-04-15,FALSE,32085.15
28,23,2011-04-22,FALSE,31372.35
28,23,2011-04-29,FALSE,29335.43
28,24,2011-03-04,FALSE,9711.89
28,24,2011-03-11,FALSE,7410.43
28,24,2011-03-18,FALSE,7560.87
28,24,2011-03-25,FALSE,8080.71
28,24,2011-04-01,FALSE,6972.92
28,24,2011-04-08,FALSE,8546.48
28,24,2011-04-15,FALSE,6878.57
28,24,2011-04-22,FALSE,7269.34
28,24,2011-04-29,FALSE,7193.92
28,25,2011-03-04,FALSE,17677.5
28,25,2011-03-11,FALSE,14433.5
28,25,2011-03-18,FALSE,16507.41
28,25,2011-03-25,FALSE,17758.8
28,25,2011-04-01,FALSE,18437
28,25,2011-04-08,FALSE,17667.28
28,25,2011-04-15,FALSE,15182.26
28,25,2011-04-22,FALSE,16601.5
28,25,2011-04-29,FALSE,16101
28,26,2011-03-04,FALSE,13566.3
28,26,2011-03-11,FALSE,11614.64
28,26,2011-03-18,FALSE,11592.95
28,26,2011-03-25,FALSE,11888.97
28,26,2011-04-01,FALSE,13111.07
28,26,2011-04-08,FALSE,13078.92
28,26,2011-04-15,FALSE,15283.04
28,26,2011-04-22,FALSE,11057.88
28,26,2011-04-29,FALSE,10392.87
28,27,2011-03-04,FALSE,1589
